trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,block_trade_id,parsed_timestamp,currency,expiry,strike,pc
2784,146763472,1619396777423,1,0.0185,0.01913245,75.57,BTC-30APR21-52000-C,50225.49,buy,0.1,,2021-04-26 00:26:17.423,BTC,30APR21,52000,C
2785,146763475,1619396778832,1,0.0185,0.01911361,75.4,BTC-30APR21-52000-C,50241.77,buy,0.2,,2021-04-26 00:26:18.832,BTC,30APR21,52000,C
2786,146763483,1619396779525,1,0.0185,0.01919853,75.38,BTC-30APR21-52000-C,50241.77,buy,0.3,,2021-04-26 00:26:19.525,BTC,30APR21,52000,C
2787,146763484,1619396779719,1,0.0185,0.01919853,75.38,BTC-30APR21-52000-C,50241.77,buy,0.2,,2021-04-26 00:26:19.719,BTC,30APR21,52000,C
2788,146763485,1619396779792,1,0.0185,0.01919853,75.38,BTC-30APR21-52000-C,50243.57,buy,0.1,,2021-04-26 00:26:19.792,BTC,30APR21,52000,C
2789,146763494,1619396782173,1,0.0185,0.01920279,75.37,BTC-30APR21-52000-C,50236.55,buy,0.2,,2021-04-26 00:26:22.173,BTC,30APR21,52000,C
6141,146763731,1619396860623,2,0.018,0.01894204,83.25,BTC-30APR21-48000-P,50133.2,sell,6.0,,2021-04-26 00:27:40.623,BTC,30APR21,48000,P
2790,146764918,1619397235946,0,0.019,0.01944304,75.18,BTC-30APR21-52000-C,50328.7,buy,10.0,,2021-04-26 00:33:55.946,BTC,30APR21,52000,C
6298,146765292,1619397253250,2,0.116,0.11677197,82.78,BTC-30APR21-56000-P,50438.36,sell,0.1,,2021-04-26 00:34:13.250,BTC,30APR21,56000,P
6299,146765359,1619397254580,3,0.116,0.11656056,83.88,BTC-30APR21-56000-P,50453.77,sell,0.7,,2021-04-26 00:34:14.580,BTC,30APR21,56000,P
6300,146765406,1619397255441,3,0.116,0.1163025,84.06,BTC-30APR21-56000-P,50470.48,sell,0.4,,2021-04-26 00:34:15.441,BTC,30APR21,56000,P
6301,146765426,1619397255532,3,0.116,0.1163025,84.06,BTC-30APR21-56000-P,50470.48,sell,0.3,,2021-04-26 00:34:15.532,BTC,30APR21,56000,P
6302,146765434,1619397255623,3,0.116,0.1163025,84.06,BTC-30APR21-56000-P,50470.48,sell,0.5,,2021-04-26 00:34:15.623,BTC,30APR21,56000,P
6303,146765545,1619397259827,3,0.116,0.11592593,85.48,BTC-30APR21-56000-P,50477.32,sell,0.6,,2021-04-26 00:34:19.827,BTC,30APR21,56000,P
6304,146765552,1619397260475,3,0.116,0.11591172,85.37,BTC-30APR21-56000-P,50481.22,sell,0.3,,2021-04-26 00:34:20.475,BTC,30APR21,56000,P
6305,146765553,1619397260534,3,0.116,0.11591172,85.37,BTC-30APR21-56000-P,50481.22,sell,0.3,,2021-04-26 00:34:20.534,BTC,30APR21,56000,P
6306,146765554,1619397260538,3,0.116,0.11591172,85.37,BTC-30APR21-56000-P,50481.22,sell,0.6,,2021-04-26 00:34:20.538,BTC,30APR21,56000,P
6307,146765572,1619397262859,3,0.116,0.11589509,85.54,BTC-30APR21-56000-P,50488.01,sell,0.8,,2021-04-26 00:34:22.859,BTC,30APR21,56000,P
6308,146765574,1619397263495,3,0.116,0.11589171,85.76,BTC-30APR21-56000-P,50488.59,sell,0.4,,2021-04-26 00:34:23.495,BTC,30APR21,56000,P
6309,146765575,1619397263500,3,0.116,0.11589171,85.76,BTC-30APR21-56000-P,50488.59,sell,0.1,,2021-04-26 00:34:23.500,BTC,30APR21,56000,P
6310,146765584,1619397264570,3,0.116,0.11583693,85.72,BTC-30APR21-56000-P,50495.31,sell,0.5,,2021-04-26 00:34:24.570,BTC,30APR21,56000,P
6311,146765625,1619397265502,3,0.116,0.1158461,86.13,BTC-30APR21-56000-P,50507.07,sell,2.5,,2021-04-26 00:34:25.502,BTC,30APR21,56000,P
6312,146765626,1619397265505,3,0.116,0.1158461,86.13,BTC-30APR21-56000-P,50507.07,sell,1.3,,2021-04-26 00:34:25.505,BTC,30APR21,56000,P
6313,146765636,1619397266043,3,0.116,0.11574304,86.13,BTC-30APR21-56000-P,50507.07,sell,1.0,,2021-04-26 00:34:26.043,BTC,30APR21,56000,P
6314,146765676,1619397266774,3,0.116,0.11574304,87.03,BTC-30APR21-56000-P,50507.8,sell,1.2,,2021-04-26 00:34:26.774,BTC,30APR21,56000,P
6315,146765682,1619397266930,3,0.116,0.11551555,87.03,BTC-30APR21-56000-P,50507.8,sell,0.1,,2021-04-26 00:34:26.930,BTC,30APR21,56000,P
6316,146765691,1619397267063,3,0.116,0.11551555,87.03,BTC-30APR21-56000-P,50507.8,sell,0.1,,2021-04-26 00:34:27.063,BTC,30APR21,56000,P
6317,146765693,1619397267089,3,0.116,0.11551555,87.03,BTC-30APR21-56000-P,50507.8,sell,0.1,,2021-04-26 00:34:27.089,BTC,30APR21,56000,P
6318,146765695,1619397267504,3,0.116,0.11551555,87.08,BTC-30APR21-56000-P,50519.73,sell,0.2,,2021-04-26 00:34:27.504,BTC,30APR21,56000,P
6319,146765697,1619397267715,3,0.116,0.11551555,87.93,BTC-30APR21-56000-P,50519.73,sell,0.2,,2021-04-26 00:34:27.715,BTC,30APR21,56000,P
6320,146765698,1619397267808,3,0.116,0.11551555,87.93,BTC-30APR21-56000-P,50519.73,sell,0.1,,2021-04-26 00:34:27.808,BTC,30APR21,56000,P
6321,146765699,1619397267828,3,0.116,0.11551555,87.93,BTC-30APR21-56000-P,50519.73,sell,1.6,,2021-04-26 00:34:27.828,BTC,30APR21,56000,P
6322,146765700,1619397267837,3,0.116,0.11551555,87.93,BTC-30APR21-56000-P,50519.73,sell,1.4,,2021-04-26 00:34:27.837,BTC,30APR21,56000,P
6223,146765702,1619397267877,1,0.006,0.00641381,83.34,BTC-30APR21-56000-C,50519.73,buy,1.9,,2021-04-26 00:34:27.877,BTC,30APR21,56000,C
6224,146765703,1619397267879,1,0.006,0.00641381,83.34,BTC-30APR21-56000-C,50519.73,buy,0.1,,2021-04-26 00:34:27.879,BTC,30APR21,56000,C
6225,146765705,1619397267913,1,0.006,0.00641381,83.34,BTC-30APR21-56000-C,50519.73,buy,1.4,,2021-04-26 00:34:27.913,BTC,30APR21,56000,C
6323,146765708,1619397268164,3,0.116,0.11528618,87.93,BTC-30APR21-56000-P,50519.73,sell,1.5,,2021-04-26 00:34:28.164,BTC,30APR21,56000,P
6324,146765720,1619397268293,3,0.116,0.11528618,87.93,BTC-30APR21-56000-P,50519.73,sell,0.1,,2021-04-26 00:34:28.293,BTC,30APR21,56000,P
6325,146765745,1619397268675,3,0.116,0.11528618,87.93,BTC-30APR21-56000-P,50529.49,sell,0.4,,2021-04-26 00:34:28.675,BTC,30APR21,56000,P
6326,146765746,1619397268693,3,0.116,0.11528618,87.93,BTC-30APR21-56000-P,50529.49,sell,0.3,,2021-04-26 00:34:28.693,BTC,30APR21,56000,P
6327,146765748,1619397268803,3,0.116,0.11528618,87.93,BTC-30APR21-56000-P,50529.49,sell,4.3,,2021-04-26 00:34:28.803,BTC,30APR21,56000,P
6226,146765751,1619397268897,1,0.006,0.00641411,83.12,BTC-30APR21-56000-C,50529.49,buy,1.5,,2021-04-26 00:34:28.897,BTC,30APR21,56000,C
6142,146765863,1619397271411,2,0.0165,0.0164822,85.67,BTC-30APR21-48000-P,50553.53,sell,0.4,,2021-04-26 00:34:31.411,BTC,30APR21,48000,P
6143,146765869,1619397271670,3,0.0165,0.0164822,85.72,BTC-30APR21-48000-P,50552.63,sell,0.2,,2021-04-26 00:34:31.670,BTC,30APR21,48000,P
1348,146766029,1619397274110,0,0.039,0.03947748,76.8,BTC-30APR21-50000-C,50579.73,buy,0.6,,2021-04-26 00:34:34.110,BTC,30APR21,50000,C
6887,146766039,1619397274454,2,0.028,0.02832933,77.15,BTC-30APR21-50000-P,50579.73,sell,0.1,,2021-04-26 00:34:34.454,BTC,30APR21,50000,P
6888,146766069,1619397274951,3,0.028,0.02827097,77.29,BTC-30APR21-50000-P,50571.01,sell,0.2,,2021-04-26 00:34:34.951,BTC,30APR21,50000,P
6144,146766094,1619397276063,3,0.0165,0.01632551,86.05,BTC-30APR21-48000-P,50554.08,sell,1.4,,2021-04-26 00:34:36.063,BTC,30APR21,48000,P
6889,146766095,1619397276068,0,0.0285,0.02834668,78.29,BTC-30APR21-50000-P,50554.08,sell,0.2,,2021-04-26 00:34:36.068,BTC,30APR21,50000,P
6145,146766141,1619397277247,3,0.0165,0.01641234,85.81,BTC-30APR21-48000-P,50559.8,sell,0.1,,2021-04-26 00:34:37.247,BTC,30APR21,48000,P
6890,146766142,1619397277250,1,0.0285,0.02848391,77.97,BTC-30APR21-50000-P,50559.8,sell,0.2,,2021-04-26 00:34:37.250,BTC,30APR21,50000,P
6891,146766144,1619397277428,1,0.0285,0.02848391,77.97,BTC-30APR21-50000-P,50559.8,sell,0.2,,2021-04-26 00:34:37.428,BTC,30APR21,50000,P
6892,146766147,1619397277498,1,0.0285,0.02848391,77.93,BTC-30APR21-50000-P,50563.59,sell,0.1,,2021-04-26 00:34:37.498,BTC,30APR21,50000,P
6893,146766148,1619397277663,1,0.0285,0.02848391,77.93,BTC-30APR21-50000-P,50563.59,sell,0.1,,2021-04-26 00:34:37.663,BTC,30APR21,50000,P
6894,146766149,1619397277690,1,0.0285,0.02848391,77.93,BTC-30APR21-50000-P,50563.59,sell,0.1,,2021-04-26 00:34:37.690,BTC,30APR21,50000,P
1349,146766177,1619397282059,1,0.039,0.03937585,77.05,BTC-30APR21-50000-C,50582.81,buy,0.4,,2021-04-26 00:34:42.059,BTC,30APR21,50000,C
6146,146766179,1619397282065,3,0.0165,0.01634208,86.02,BTC-30APR21-48000-P,50582.81,sell,0.3,,2021-04-26 00:34:42.065,BTC,30APR21,48000,P
1350,146766180,1619397282103,1,0.039,0.03937585,77.05,BTC-30APR21-50000-C,50582.81,buy,16.0,,2021-04-26 00:34:42.103,BTC,30APR21,50000,C
1351,146766199,1619397282866,1,0.039,0.03937585,76.76,BTC-30APR21-50000-C,50594.79,buy,16.0,,2021-04-26 00:34:42.866,BTC,30APR21,50000,C
1352,146766310,1619397283603,1,0.039,0.03949791,76.78,BTC-30APR21-50000-C,50608.43,buy,0.2,,2021-04-26 00:34:43.603,BTC,30APR21,50000,C
981,146766349,1619397284055,1,0.0015,0.00150842,101.02,BTC-30APR21-62000-C,50608.43,buy,0.1,,2021-04-26 00:34:44.055,BTC,30APR21,62000,C
1353,146766360,1619397284669,1,0.039,0.039487,76.41,BTC-30APR21-50000-C,50623.68,buy,1.7,,2021-04-26 00:34:44.669,BTC,30APR21,50000,C
982,146766367,1619397284832,1,0.0015,0.00150842,100.91,BTC-30APR21-62000-C,50623.68,buy,0.2,,2021-04-26 00:34:44.832,BTC,30APR21,62000,C
1354,146766369,1619397284920,1,0.039,0.039487,76.41,BTC-30APR21-50000-C,50623.68,buy,15.1,,2021-04-26 00:34:44.920,BTC,30APR21,50000,C
1355,146766374,1619397285105,0,0.0395,0.0396442,77.58,BTC-30APR21-50000-C,50623.68,buy,0.5,,2021-04-26 00:34:45.105,BTC,30APR21,50000,C
1356,146766549,1619397288173,1,0.0395,0.04010912,76.47,BTC-30APR21-50000-C,50661.56,buy,0.6,,2021-04-26 00:34:48.173,BTC,30APR21,50000,C
1357,146766648,1619397289118,1,0.0395,0.04046367,75.63,BTC-30APR21-50000-C,50688.69,buy,13.0,,2021-04-26 00:34:49.118,BTC,30APR21,50000,C
1358,146766658,1619397289348,1,0.0395,0.04046367,75.63,BTC-30APR21-50000-C,50688.69,buy,10.3,,2021-04-26 00:34:49.348,BTC,30APR21,50000,C
1359,146766666,1619397289401,1,0.0395,0.04046367,75.63,BTC-30APR21-50000-C,50688.69,buy,4.6,,2021-04-26 00:34:49.401,BTC,30APR21,50000,C
1360,146766680,1619397289473,1,0.0395,0.04046367,75.63,BTC-30APR21-50000-C,50688.69,buy,2.6,,2021-04-26 00:34:49.473,BTC,30APR21,50000,C
1361,146766681,1619397289500,1,0.0395,0.04046367,75.63,BTC-30APR21-50000-C,50688.69,buy,2.6,,2021-04-26 00:34:49.500,BTC,30APR21,50000,C
1362,146766722,1619397289966,1,0.0395,0.04073069,74.99,BTC-30APR21-50000-C,50710.27,buy,2.4,,2021-04-26 00:34:49.966,BTC,30APR21,50000,C
6895,146766739,1619397290389,2,0.026,0.02718645,75.16,BTC-30APR21-50000-P,50710.27,sell,0.5,,2021-04-26 00:34:50.389,BTC,30APR21,50000,P
1363,146766755,1619397290496,1,0.0395,0.04073069,74.99,BTC-30APR21-50000-C,50710.27,buy,13.4,,2021-04-26 00:34:50.496,BTC,30APR21,50000,C
6896,146766762,1619397290520,3,0.026,0.02718645,75.16,BTC-30APR21-50000-P,50710.27,sell,0.5,,2021-04-26 00:34:50.520,BTC,30APR21,50000,P
2791,146767015,1619397293958,0,0.0215,0.02283131,73.19,BTC-30APR21-52000-C,50799.53,buy,0.5,,2021-04-26 00:34:53.958,BTC,30APR21,52000,C
1364,146767615,1619397307210,0,0.0405,0.04141264,75.73,BTC-30APR21-50000-C,50791.36,sell,0.4,,2021-04-26 00:35:07.210,BTC,30APR21,50000,C
873,146767633,1619397307509,0,0.069,0.06946579,84.28,BTC-30APR21-48000-C,50791.36,sell,0.4,,2021-04-26 00:35:07.509,BTC,30APR21,48000,C
6897,146767921,1619397316288,3,0.026,0.02699986,75.53,BTC-30APR21-50000-P,50777.01,sell,0.5,,2021-04-26 00:35:16.288,BTC,30APR21,50000,P
1365,146768043,1619397322685,2,0.04,0.04073527,76.15,BTC-30APR21-50000-C,50741.37,sell,0.5,,2021-04-26 00:35:22.685,BTC,30APR21,50000,C
1366,146768048,1619397322894,3,0.04,0.04073527,76.26,BTC-30APR21-50000-C,50728.37,sell,0.5,,2021-04-26 00:35:22.894,BTC,30APR21,50000,C
2792,146768095,1619397329635,1,0.0215,0.02183854,75.35,BTC-30APR21-52000-C,50704.58,buy,0.3,,2021-04-26 00:35:29.635,BTC,30APR21,52000,C
6227,146768392,1619397354410,1,0.006,0.00660797,81.94,BTC-30APR21-56000-C,50682.3,buy,0.7,,2021-04-26 00:35:54.410,BTC,30APR21,56000,C
1367,146768617,1619397377309,2,0.039,0.0395424,76.47,BTC-30APR21-50000-C,50637.57,sell,0.1,,2021-04-26 00:36:17.309,BTC,30APR21,50000,C
1368,146768619,1619397377490,3,0.039,0.0395424,76.47,BTC-30APR21-50000-C,50637.57,sell,0.3,,2021-04-26 00:36:17.490,BTC,30APR21,50000,C
1369,146768620,1619397377586,3,0.039,0.0395424,76.47,BTC-30APR21-50000-C,50637.57,sell,0.1,,2021-04-26 00:36:17.586,BTC,30APR21,50000,C
7269,146769038,1619397445795,2,0.047,0.04894291,70.65,BTC-30APR21-52000-P,50600.45,sell,0.9,,2021-04-26 00:37:25.795,BTC,30APR21,52000,P
5251,146769048,1619397447583,2,0.006,0.00625229,106.45,BTC-30APR21-44000-P,50597.75,sell,0.9,,2021-04-26 00:37:27.583,BTC,30APR21,44000,P
2793,146769051,1619397448365,2,0.02,0.02099564,73.31,BTC-30APR21-52000-C,50598.02,buy,0.2,,2021-04-26 00:37:28.365,BTC,30APR21,52000,C
6898,146769115,1619397457436,0,0.0275,0.02815701,76.15,BTC-30APR21-50000-P,50618.41,sell,0.5,,2021-04-26 00:37:37.436,BTC,30APR21,50000,P
6228,146769450,1619397506585,1,0.006,0.00648989,81.63,BTC-30APR21-56000-C,50719.94,buy,0.3,,2021-04-26 00:38:26.585,BTC,30APR21,56000,C
6229,146769476,1619397509418,1,0.006,0.00649786,81.58,BTC-30APR21-56000-C,50732.69,buy,0.1,,2021-04-26 00:38:29.418,BTC,30APR21,56000,C
6230,146769478,1619397509871,1,0.006,0.00649786,81.58,BTC-30APR21-56000-C,50732.69,buy,0.2,,2021-04-26 00:38:29.871,BTC,30APR21,56000,C
6231,146769480,1619397509958,1,0.006,0.00649786,81.58,BTC-30APR21-56000-C,50732.69,buy,0.2,,2021-04-26 00:38:29.958,BTC,30APR21,56000,C
6232,146769512,1619397513798,1,0.006,0.0065537,81.34,BTC-30APR21-56000-C,50751.72,buy,0.1,,2021-04-26 00:38:33.798,BTC,30APR21,56000,C
6233,146769557,1619397518699,1,0.006,0.00658502,81.13,BTC-30APR21-56000-C,50769.45,buy,0.3,,2021-04-26 00:38:38.699,BTC,30APR21,56000,C
5252,146769879,1619397603425,2,0.0055,0.00606363,105.02,BTC-30APR21-44000-P,50713.59,sell,1.0,,2021-04-26 00:40:03.425,BTC,30APR21,44000,P
1411,146770001,1619397632032,1,0.003,0.00371904,84.62,BTC-30APR21-58000-C,50678.99,sell,0.5,,2021-04-26 00:40:32.032,BTC,30APR21,58000,C
6234,146770143,1619397642909,1,0.006,0.00641157,81.14,BTC-30APR21-56000-C,50758.45,buy,0.1,,2021-04-26 00:40:42.909,BTC,30APR21,56000,C
6235,146770144,1619397643092,1,0.006,0.00641157,81.14,BTC-30APR21-56000-C,50758.45,buy,0.1,,2021-04-26 00:40:43.092,BTC,30APR21,56000,C
6147,146770241,1619397672976,2,0.016,0.01542064,87.09,BTC-30APR21-48000-P,50730.69,sell,0.5,,2021-04-26 00:41:12.976,BTC,30APR21,48000,P
6148,146770242,1619397672979,3,0.016,0.01542064,87.09,BTC-30APR21-48000-P,50730.69,sell,0.1,,2021-04-26 00:41:12.979,BTC,30APR21,48000,P
6149,146770248,1619397676775,3,0.016,0.01546283,87.14,BTC-30APR21-48000-P,50734.33,sell,0.1,,2021-04-26 00:41:16.775,BTC,30APR21,48000,P
6150,146770250,1619397677014,3,0.016,0.01546283,87.14,BTC-30APR21-48000-P,50734.33,sell,0.6,,2021-04-26 00:41:17.014,BTC,30APR21,48000,P
6151,146770251,1619397677034,3,0.016,0.01546283,87.14,BTC-30APR21-48000-P,50734.33,sell,0.2,,2021-04-26 00:41:17.034,BTC,30APR21,48000,P
6152,146770252,1619397677112,3,0.016,0.01546283,87.14,BTC-30APR21-48000-P,50734.33,sell,0.2,,2021-04-26 00:41:17.112,BTC,30APR21,48000,P
6153,146770286,1619397683160,3,0.016,0.0154684,86.87,BTC-30APR21-48000-P,50728.87,sell,0.1,,2021-04-26 00:41:23.160,BTC,30APR21,48000,P
6154,146770301,1619397687111,3,0.016,0.01558417,86.74,BTC-30APR21-48000-P,50734.71,sell,0.1,,2021-04-26 00:41:27.111,BTC,30APR21,48000,P
6155,146770302,1619397687337,3,0.016,0.01558417,86.74,BTC-30APR21-48000-P,50734.71,sell,0.3,,2021-04-26 00:41:27.337,BTC,30APR21,48000,P
6156,146770303,1619397687368,3,0.016,0.01558417,86.74,BTC-30APR21-48000-P,50734.71,sell,0.1,,2021-04-26 00:41:27.368,BTC,30APR21,48000,P
6157,146770304,1619397687443,3,0.016,0.01558417,86.74,BTC-30APR21-48000-P,50734.71,sell,0.1,,2021-04-26 00:41:27.443,BTC,30APR21,48000,P
6158,146770305,1619397687503,3,0.016,0.01558417,86.74,BTC-30APR21-48000-P,50734.71,sell,0.2,,2021-04-26 00:41:27.503,BTC,30APR21,48000,P
6236,146770323,1619397688775,1,0.006,0.00631392,81.06,BTC-30APR21-56000-C,50762.88,buy,0.7,,2021-04-26 00:41:28.775,BTC,30APR21,56000,C
6237,146770324,1619397688793,1,0.006,0.00631392,81.06,BTC-30APR21-56000-C,50762.88,buy,0.1,,2021-04-26 00:41:28.793,BTC,30APR21,56000,C
6238,146770325,1619397688804,1,0.006,0.00631392,81.06,BTC-30APR21-56000-C,50762.88,buy,0.1,,2021-04-26 00:41:28.804,BTC,30APR21,56000,C
6159,146770333,1619397689219,3,0.016,0.01559686,87.01,BTC-30APR21-48000-P,50762.88,sell,0.1,,2021-04-26 00:41:29.219,BTC,30APR21,48000,P
6160,146770346,1619397699181,3,0.016,0.01547484,87.04,BTC-30APR21-48000-P,50759.61,sell,0.3,,2021-04-26 00:41:39.181,BTC,30APR21,48000,P
6161,146770347,1619397699220,3,0.016,0.01547484,87.04,BTC-30APR21-48000-P,50759.61,sell,0.1,,2021-04-26 00:41:39.220,BTC,30APR21,48000,P
6162,146770367,1619397707857,3,0.016,0.01552615,86.99,BTC-30APR21-48000-P,50765.62,sell,0.1,,2021-04-26 00:41:47.857,BTC,30APR21,48000,P
6163,146770368,1619397708077,3,0.016,0.01552615,87.04,BTC-30APR21-48000-P,50773.24,sell,0.3,,2021-04-26 00:41:48.077,BTC,30APR21,48000,P
6164,146770369,1619397708079,3,0.016,0.01552615,87.04,BTC-30APR21-48000-P,50773.24,sell,0.1,,2021-04-26 00:41:48.079,BTC,30APR21,48000,P
6165,146770380,1619397708444,3,0.016,0.01552615,87.04,BTC-30APR21-48000-P,50773.24,sell,0.4,,2021-04-26 00:41:48.444,BTC,30APR21,48000,P
6166,146770381,1619397708645,3,0.016,0.01551162,87.12,BTC-30APR21-48000-P,50773.24,sell,0.3,,2021-04-26 00:41:48.645,BTC,30APR21,48000,P
6167,146770382,1619397708700,3,0.016,0.01551162,87.12,BTC-30APR21-48000-P,50773.24,sell,0.1,,2021-04-26 00:41:48.700,BTC,30APR21,48000,P
6168,146770401,1619397712935,3,0.016,0.01551076,87.0,BTC-30APR21-48000-P,50782.85,sell,0.1,,2021-04-26 00:41:52.935,BTC,30APR21,48000,P
2794,146770411,1619397719472,0,0.0215,0.0216262,74.48,BTC-30APR21-52000-C,50787.39,buy,0.1,,2021-04-26 00:41:59.472,BTC,30APR21,52000,C
2795,146770427,1619397720452,1,0.0215,0.02161453,74.49,BTC-30APR21-52000-C,50789.0,buy,12.0,,2021-04-26 00:42:00.452,BTC,30APR21,52000,C
2796,146770507,1619397727541,1,0.0215,0.02177764,73.61,BTC-30APR21-52000-C,50841.5,buy,18.0,,2021-04-26 00:42:07.541,BTC,30APR21,52000,C
2797,146770508,1619397727542,1,0.0215,0.02177764,73.61,BTC-30APR21-52000-C,50841.5,buy,18.0,,2021-04-26 00:42:07.542,BTC,30APR21,52000,C
7270,146770628,1619397730746,2,0.045,0.04598772,72.36,BTC-30APR21-52000-P,50875.51,sell,0.2,,2021-04-26 00:42:10.746,BTC,30APR21,52000,P
2798,146770632,1619397730968,1,0.0215,0.02218073,72.99,BTC-30APR21-52000-C,50875.51,buy,0.1,,2021-04-26 00:42:10.968,BTC,30APR21,52000,C
6169,146770635,1619397731082,2,0.0155,0.01510292,86.98,BTC-30APR21-48000-P,50893.23,sell,0.8,,2021-04-26 00:42:11.082,BTC,30APR21,48000,P
2799,146770638,1619397731149,1,0.0215,0.02218073,72.96,BTC-30APR21-52000-C,50893.23,buy,1.0,,2021-04-26 00:42:11.149,BTC,30APR21,52000,C
7271,146770657,1619397733467,3,0.045,0.04574799,73.19,BTC-30APR21-52000-P,50902.81,sell,0.1,,2021-04-26 00:42:13.467,BTC,30APR21,52000,P
7272,146770700,1619397738482,3,0.045,0.04553243,73.07,BTC-30APR21-52000-P,50897.19,sell,0.1,,2021-04-26 00:42:18.482,BTC,30APR21,52000,P
2800,146770702,1619397738636,0,0.022,0.02239017,73.76,BTC-30APR21-52000-C,50897.19,buy,0.1,,2021-04-26 00:42:18.636,BTC,30APR21,52000,C
2801,146770703,1619397738817,1,0.022,0.02239017,73.76,BTC-30APR21-52000-C,50897.19,buy,0.4,,2021-04-26 00:42:18.817,BTC,30APR21,52000,C
7273,146770739,1619397747098,3,0.045,0.04565819,73.12,BTC-30APR21-52000-P,50909.06,sell,0.1,,2021-04-26 00:42:27.098,BTC,30APR21,52000,P
7274,146770744,1619397747681,3,0.045,0.04563204,73.18,BTC-30APR21-52000-P,50916.15,sell,0.4,,2021-04-26 00:42:27.681,BTC,30APR21,52000,P
7275,146770888,1619397748451,3,0.045,0.04563204,73.57,BTC-30APR21-52000-P,50920.48,sell,3.8,,2021-04-26 00:42:28.451,BTC,30APR21,52000,P
7276,146770984,1619397749096,3,0.045,0.04546835,73.57,BTC-30APR21-52000-P,50920.48,sell,0.4,,2021-04-26 00:42:29.096,BTC,30APR21,52000,P
7277,146771070,1619397750901,3,0.045,0.04532524,73.92,BTC-30APR21-52000-P,50953.68,sell,0.4,,2021-04-26 00:42:30.901,BTC,30APR21,52000,P
7278,146771073,1619397750904,3,0.045,0.04532524,73.92,BTC-30APR21-52000-P,50953.68,sell,1.9,,2021-04-26 00:42:30.904,BTC,30APR21,52000,P
7279,146771105,1619397751477,3,0.045,0.04532524,75.11,BTC-30APR21-52000-P,50966.31,sell,0.1,,2021-04-26 00:42:31.477,BTC,30APR21,52000,P
7280,146771189,1619397753977,3,0.045,0.04479785,75.18,BTC-30APR21-52000-P,50963.13,sell,0.5,,2021-04-26 00:42:33.977,BTC,30APR21,52000,P
7281,146771190,1619397753979,3,0.045,0.04479785,75.18,BTC-30APR21-52000-P,50963.13,sell,1.3,,2021-04-26 00:42:33.979,BTC,30APR21,52000,P
7282,146771210,1619397754568,3,0.045,0.04479785,75.43,BTC-30APR21-52000-P,50974.27,sell,0.1,,2021-04-26 00:42:34.568,BTC,30APR21,52000,P
7283,146771261,1619397755490,3,0.045,0.04469099,75.42,BTC-30APR21-52000-P,50985.48,sell,0.3,,2021-04-26 00:42:35.490,BTC,30APR21,52000,P
7284,146771319,1619397758847,3,0.045,0.0447545,75.3,BTC-30APR21-52000-P,50982.29,sell,1.0,,2021-04-26 00:42:38.847,BTC,30APR21,52000,P
7285,146771320,1619397758858,3,0.045,0.0447545,75.3,BTC-30APR21-52000-P,50982.29,sell,0.8,,2021-04-26 00:42:38.858,BTC,30APR21,52000,P
7286,146771321,1619397758861,3,0.045,0.0447545,75.3,BTC-30APR21-52000-P,50982.29,sell,0.5,,2021-04-26 00:42:38.861,BTC,30APR21,52000,P
1539,146771677,1619397792413,1,0.0125,0.01186208,79.14,BTC-30APR21-54000-C,50911.02,buy,23.9,,2021-04-26 00:43:12.413,BTC,30APR21,54000,C
1538,146771676,1619397792413,1,0.0125,0.01186208,79.14,BTC-30APR21-54000-C,50911.02,buy,3.0,,2021-04-26 00:43:12.413,BTC,30APR21,54000,C
1537,146771675,1619397792413,1,0.0125,0.01186208,79.14,BTC-30APR21-54000-C,50911.02,buy,21.0,,2021-04-26 00:43:12.413,BTC,30APR21,54000,C
1536,146771674,1619397792413,0,0.0125,0.01186208,79.14,BTC-30APR21-54000-C,50911.02,buy,0.7,,2021-04-26 00:43:12.413,BTC,30APR21,54000,C
1535,146771673,1619397792413,1,0.012,0.01186208,77.69,BTC-30APR21-54000-C,50911.02,buy,0.5,,2021-04-26 00:43:12.413,BTC,30APR21,54000,C
1534,146771672,1619397792413,1,0.012,0.01186208,77.69,BTC-30APR21-54000-C,50911.02,buy,0.1,,2021-04-26 00:43:12.413,BTC,30APR21,54000,C
1533,146771671,1619397792413,0,0.012,0.01186208,77.69,BTC-30APR21-54000-C,50911.02,buy,0.8,,2021-04-26 00:43:12.413,BTC,30APR21,54000,C
6170,146771743,1619397807778,3,0.0155,0.01490374,87.63,BTC-30APR21-48000-P,50925.7,buy,1.6,,2021-04-26 00:43:27.778,BTC,30APR21,48000,P
7287,146771744,1619397807874,3,0.045,0.04549237,73.62,BTC-30APR21-52000-P,50925.7,sell,10.0,,2021-04-26 00:43:27.874,BTC,30APR21,52000,P
4512,146771777,1619397821491,3,0.0005,0.00065342,139.68,BTC-30APR21-36000-P,50932.09,sell,0.5,,2021-04-26 00:43:41.491,BTC,30APR21,36000,P
4508,146771773,1619397821491,2,0.0005,0.00065342,139.68,BTC-30APR21-36000-P,50932.09,sell,0.9,,2021-04-26 00:43:41.491,BTC,30APR21,36000,P
4509,146771774,1619397821491,3,0.0005,0.00065342,139.68,BTC-30APR21-36000-P,50932.09,sell,8.0,,2021-04-26 00:43:41.491,BTC,30APR21,36000,P
